NodeID: 0.0
nr   logfactor           convergence         gas_val_u                   gas_res             logI                        I.eq                pH                          chargebalance       Ar[g].logact                Ar[g].tot           CO2[g].logact               CO2[g].tot          
                                                                          0.0                                             0.0                                             0.0                                             1.00000000                                      1.00000000e-10     

133.00.0                 8.233961934863125   -11.4000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
134.00.0                 8.233961934863125   -11.5000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
135.00.0                 8.233961934863125   -11.6000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
136.00.0                 8.233961934863125   -11.7000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
137.00.0                 8.233961934863125   -11.8000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
138.00.0                 8.233961934863125   -11.9000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
139.00.0                 8.233961934863125   -12.0000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
140.00.0                 8.233961934863125   -12.1000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
141.00.0                 8.233961934863125   -12.2000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
142.00.0                 8.233961934863125   -12.3000000                  0.0                -5.59290300                 -6.66133815e-16      5.59372430                 -4.39232905e-21      20.0000000                  1.00000000         -3.37000000              X   1.71381709e-5      
